Sort_Code,Survey Year,Year4,ID,GID_Compatible_ID,State Code,Type Code,Name,Hous & Com-Total Exp,Hous & Com-Total IG,Hous & Com-Direct Exp,Hous & Com-Cur Oper (E50),Hous & Com-Cap Outlay,Libraries-Total Expend,Libraries-Total IG Exp,Libraries-Direct Exp,Libraries-Current Oper (E52),Libraries-Cap Outlay,Total Nat Res-Tot Exp,Total Nat Res-Tot IG,Total Nat Res-Dir Exp,Total Nat Res-Cur Oper,Total Nat Res-Cap Out,Agriculture-Total Exp,Agriculture-Tot IG Exp,Agriculture-Direct Exp,Agriculture-Cur Oper (E54),Agriculture-Cap Outlay,Fish & Game-Total Exp,Fish & Game-Tot IG Exp,Fish & Game-Direct Exp,Fish & Game-Cur Oper (E55),Fish & Game-Cap Outlay,Forestry-Total Expend,Forestry-Total IG Exp,Forestry-Direct Expend,Forestry-Current Oper (E56),Forestry-Cap Outlay,Soil & Water Resources-Total Expend,Nat Res NEC-Total Exp,Nat Res NEC-Tot IG Exp,Nat Res NEC-Direct Exp,Nat Res NEC-Cur Oper (E59),Nat Res NEC-Cap Outlay,Parks & Rec-Total Exp,Parks & Rec-Tot IG Exp,Parks & Rec-Direct Exp,Parks & Rec-Cur Oper (E61),Parks & Rec-Cap Outlay,Police Prot-Total Exp,Police Prot-Tot IG Exp,Police Prot-Direct Exp,Police Prot-Cur Oper (E62),Police Prot-Cap Outlay,Prot Insp-Total Exp,Prot Insp-Total IG Exp,Prot Insp-Direct Exp,Prot Insp-Current Oper (E66),Prot Insp-Cap Outlay,Public Welf-Total Exp,Public Welf-Tot IG Exp,Public Welf-Direct Exp,Public Welf-Cur Oper,Public Welf-Cash Asst,Public Welf-Cap Outlay,Welf-Categ-Total Exp,Welf-Categ-Tot Exp-Old Age Assistance,Welf-Categ-Tot Exp-Aid to Dep Children,Welf-Categ-Tot Exp-Aid to Blind,Welf-Categ-Tot Exp-Aid to Disabled,Welf-Categ-Tot IG Exp,Welf-Categ-Tot IG Exp-Old Age Assistance,Welf-Categ-Tot IG Exp-Aid to Dep Children,Welf-Categ-Tot IG Exp-Aid to Blind,Welf-Categ-Tot IG Exp-Aid to Disabled,Welf-Categ-Cash Assist (E67),Welf-Categ-Cash Assist-Old Age Assistance,Welf-Categ-Cash Assist-Aid to Dep Children,Welf-Categ-Cash Assist-Aid to Blind,Welf-Categ-Cash Assist-Aid to Disabled,Welf-Categ-IG To Fed (S67),Welf-Cash-Total Exp,Welf-Cash-Tot IG Exp,Welf-Cash-Cash Assist (E68),Total Vendor Payments,Welf-Vend Pmts-Medical (E74),Welf-Vend Pmts-NEC (E75),Welf-State Share Medicare D-To Fed (E73),Welf-State Share Medicare D-To Fed (S74),Welf-Ins-Total Exp,Welf-Ins-Current Oper (E77),Welf-Ins-Cap Outlay,Welf-Public Assist NEC-Total Exp,Welf-Public Assist NEC-Total IG Exp,Welf-Public Assist NEC-Direct Exp,Welf-Administration,Welf-NEC-Total Expend,Welf-NEC-Total IG Exp,Welf-NEC-Direct Expend,Welf-NEC-Current Oper (E79),Welf-NEC-Cap Outlay,Sanitation-Tot Exp,Sanitation-Tot IG,Sanitation-Dir Exp,Sanitation-Cur Op,Sanitation-Cap Out,Sewerage-Total Expend,Sewerage-Total IG Exp,Sewerage-Direct Expend,Sewerage-Current Oper (E80),Sewerage-Cap Outlay,SW Mgmt-Total Expend,SW Mgmt-Tot IG Exp,SW Mgmt-Direct Expend,SW Mgmt-Current Oper (E81),SW Mgmt-Capital Outlay,Total Veterans Svs NEC,Veterans Bonus (E84),Vet Affairs-Total Exp,Vet Affairs-Cur Oper (E85),Vet Affairs-Cap Outlay,Water Trans-Total Exp,Water Trans-Tot IG,Water Trans-Other Than Cap Outlay,Water Trans-Direct Exp,Water Trans-Cur Oper (E87),Water Trans-Cap Outlay,Interest on Gen Debt (I89),Assist & Subsidies NEC,Defense-Total Exp,General NEC-Total Exp,General NEC-Tot IG Exp,General NEC-Direct Exp,General NEC-Cur Oper (E89),General NEC-Cap Outlay,General NEC-IG To Fed (S89),Liquor Stores-Tot Exp,Liquor Stores-Cur Oper (E90),Liquor Stores-Cap Out,Total Util-Total Exp,Total Util-Inter Exp,Total Util-Cur Oper,Total Util-Cap Outlay,Total Util-Construct,Total Util-Other Cap,Water Util-Total Exp,Water Util-Inter Exp (I91),Water Util-Cur Oper (E91),Water Util-Cap Outlay,Water Util-Construct (F91),Water Util-Other Cap (G91),Elec Util-Total Exp,Elec Util-Inter Exp (I92),Elec Util-Cur Oper (E92),Elec Util-Cap Outlay,Elec Util-Construct (F92),Elec Util-Other Cap (G92),Gas Util-Total Exp,Gas Util-Inter Exp (I93),Gas Util-Cur Oper (E93),Gas Util-Cap Outlay,Gas Util-Construct (F93),Gas Util-Other Cap (G93),Transit Util-Total Exp,Transit Util-Inter Exp (I94),Transit Util-Cur Oper (E94),Transit Util-Cap Outlay,Transit Util-Construct (F94),Transit Util-Other Cap (G94),Total Insurance Trust Expend,Emp Ret-Total Expend,Emp Ret-Benefit Paymts (X11),Emp Ret-Withdrawals (X12),Emp Ret-Other Paymts (X14),Unemp Comp-Total Exp,Unemp Comp-Ben Paymts (Y05),Unemp-Ext & Spec Pmts (Y06),Worker Comp-Total Exp,Worker Comp-Ben Paymts (Y14),Worker Comp-Other Pmts (Y15),Oth Ins Trust-Tot Exp,Oth Ins Trst-Ben Pmts (Y53),Oth Ins Trst-Oth Pmts (Y54)
11867.0,64,1964.0,31-2,31000000000000,31,2,NJ STATE GOVT,93,0,93,0,0,1204,0,0,0,0,35401,4268,31133,14617,16516,7066,0,0,0,0,2069,0,0,0,0,14059,0,0,0,0,0,12207,0,0,0,0,0,0,0,0,0,13775,0,13775,0,0,14854,0,0,0,0,86965,75266,11699,10792,762,145,60548,11580,40711,762,7495,59786,11580,40711,0,7495,762,0,0,762,0,0,0,0,0,0,0,0,0,0,710,0,0,0,0,0,0,25707,15480,10227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,0,393,0,0,404,0,0,0,0,0,31115,0,0,29777,1707,28070,22090,5980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249895,65894,58158,7736,0,160271,160271,0,644,644,25,23086,23086,2063
11868.0,64,1964.0,32-2,32000000000000,32,2,NM STATE GOVT,0,0,0,0,0,255,0,0,0,0,9497,0,9497,8766,731,4293,0,0,0,0,1981,0,0,0,0,569,0,0,0,0,0,2654,0,0,0,0,0,0,0,0,0,2504,0,2504,0,0,1773,0,0,0,0,32325,0,32325,10177,21993,155,21766,7618,11003,300,2845,0,0,0,0,0,21766,7618,11003,300,2845,0,227,0,227,4438,4438,0,0,0,616,0,0,0,0,0,0,5278,0,5278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,138,0,0,0,0,0,0,0,0,2202,0,0,4156,1495,2661,2027,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14385,6176,4334,1842,0,8209,8209,0,0,0,0,0,0,0
11869.0,64,1964.0,33-2,33000000000000,33,2,NY STATE GOVT,31007,27718,3289,0,0,10894,0,0,0,0,80524,2261,78263,44293,33970,11836,0,0,0,0,6590,0,0,0,0,58234,0,0,0,0,0,3864,0,0,0,0,0,0,0,0,0,23610,0,23610,0,0,60245,0,0,0,0,458839,447640,11199,10545,0,654,239789,44598,161234,2607,31350,239789,44598,161234,2607,31350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004,0,0,0,0,0,0,218046,207851,10195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2542,33,2509,0,0,10022,0,0,0,0,0,124493,0,0,92813,13215,79598,59335,20263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639857,138591,118813,19778,0,434862,434862,0,64416,64416,17864,1988,1988,25
11870.0,64,1964.0,34-2,34000000000000,34,2,NC STATE GOVT,0,0,0,0,0,1287,0,0,0,0,25632,25,25607,23980,1627,17182,0,0,0,0,3393,0,0,0,0,4041,0,0,0,0,0,1016,0,0,0,0,0,0,0,0,0,8497,0,8497,0,0,4923,0,0,0,0,79235,70737,8498,4797,3675,26,70585,24536,28689,3651,13709,66981,24536,28689,47,13709,3604,0,0,3604,0,0,71,0,71,2287,2287,0,0,0,63,0,0,0,0,0,0,6229,3756,2473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,0,451,0,0,2136,0,0,0,0,0,6264,0,0,13953,909,13044,11058,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49673,12495,8582,3913,0,37043,37043,0,135,135,8,0,0,0
11871.0,64,1964.0,35-2,35000000000000,35,2,ND STATE GOVT,0,0,0,0,0,185,0,0,0,0,6662,276,6386,6321,65,4489,0,0,0,0,967,0,0,0,0,255,0,0,0,0,0,951,0,0,0,0,0,0,0,0,0,808,0,808,0,0,1547,0,0,0,0,15953,764,15189,7366,7820,3,7820,3929,2863,64,964,0,0,0,0,0,7820,3929,2863,64,964,0,0,0,0,5819,5819,0,0,0,138,0,0,0,0,0,0,2176,764,1412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,49,0,0,0,0,0,0,0,0,574,0,0,2645,276,2369,2334,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10541,1485,993,492,0,5705,5705,0,3351,3351,363,0,0,0
11872.0,64,1964.0,36-2,36000000000000,36,2,OH STATE GOVT,0,0,0,0,0,913,0,0,0,0,22436,842,21594,20683,911,12427,0,0,0,0,3383,0,0,0,0,3732,0,0,0,0,0,2894,0,0,0,0,0,0,0,0,0,10461,500,9961,0,0,7811,0,0,0,0,211232,114682,96550,29501,67012,37,139131,67012,52390,3661,16068,72119,0,52390,3661,16068,67012,67012,0,0,0,0,0,0,0,21199,20805,394,0,0,2062,0,0,0,0,0,0,48840,42563,6277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,1,171,0,0,123,0,0,0,0,0,24756,0,0,18026,1227,16799,4792,12007,0,198915,198836,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326685,103474,82900,20574,0,127065,127065,0,96146,96146,4022,0,0,0
11873.0,64,1964.0,37-2,37000000000000,37,2,OK STATE GOVT,0,0,0,0,0,324,0,0,0,0,20746,226,20520,15799,4721,8361,0,0,0,0,2408,0,0,0,0,7868,0,0,0,0,0,2109,0,0,0,0,0,0,0,0,0,3521,0,3521,0,0,3067,0,0,0,0,156847,0,156847,37798,118751,298,118375,75972,26946,2055,13402,0,0,0,0,0,118375,75972,26946,2055,13402,0,376,0,376,25425,25425,0,0,0,1341,0,0,0,0,0,0,11330,0,11330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,212,0,0,0,0,0,0,0,0,10869,0,0,4117,1177,2940,2730,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25561,7054,5663,1391,0,16008,16008,0,2499,2499,403,0,0,0
11874.0,64,1964.0,38-2,38000000000000,38,2,OR STATE GOVT,0,0,0,0,0,519,0,0,0,0,28309,1017,27292,25261,2031,13812,0,0,0,0,6885,0,0,0,0,6741,0,0,0,0,0,871,0,0,0,0,0,0,0,0,0,4186,0,4186,0,0,5638,0,0,0,0,49119,1412,47707,20517,27110,80,24185,7223,12513,364,4085,56,56,0,0,0,24129,7167,12513,364,4085,0,2981,0,2981,10041,10041,0,0,0,0,0,0,0,0,0,0,11912,1356,10556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,198,0,0,0,0,0,0,0,0,11405,0,0,4503,724,3779,2826,953,0,34995,34979,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56859,6523,4903,1620,0,24930,24930,0,25406,25406,4702,0,0,0
11875.0,64,1964.0,39-2,39000000000000,39,2,PA STATE GOVT,7366,7332,34,0,0,2854,0,0,0,0,44739,8,44731,31774,12957,14638,0,0,0,0,8106,0,0,0,0,13989,0,0,0,0,0,8006,0,0,0,0,0,0,0,0,0,21649,0,21649,0,0,14819,0,0,0,0,258593,14162,244431,52106,192235,90,165543,34375,103931,15214,12023,0,0,0,0,0,165543,34375,103931,15214,12023,0,26692,0,26692,25733,25497,236,0,0,529,0,0,0,0,0,0,40096,14162,25934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,482,23,0,0,141,0,0,0,0,0,48425,0,0,49913,11989,37924,28568,9356,0,224521,224301,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328522,95659,72048,23611,0,210782,210782,0,22081,22081,1948,0,0,0
11876.0,64,1964.0,40-2,40000000000000,40,2,RI STATE GOVT,0,0,0,0,0,163,0,0,0,0,3266,0,3266,3107,159,1410,0,0,0,0,459,0,0,0,0,1352,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,1504,0,1504,0,0,1269,0,0,0,0,28302,2530,25772,8471,16475,826,16265,4951,8873,84,2357,0,0,0,0,0,16265,4951,8873,84,2357,0,210,0,210,3369,3369,0,0,0,1922,0,0,0,0,0,0,6536,2530,4006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,233,0,0,0,0,0,3223,0,0,7954,0,7954,7288,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32518,6240,5293,947,0,15860,15860,0,152,152,0,10266,10266,0
11877.0,64,1964.0,41-2,41000000000000,41,2,SC STATE GOVT,0,0,0,0,0,340,0,0,0,0,12137,29,12108,11507,601,6307,0,0,0,0,2044,0,0,0,0,3660,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,3899,0,3899,0,0,3007,0,0,0,0,36493,0,36493,10841,25388,264,24910,13258,5823,1151,4678,0,0,0,0,0,24910,13258,5823,1151,4678,0,478,0,478,6657,6657,0,0,0,0,0,0,0,0,0,0,4448,0,4448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,0,299,0,0,5197,0,0,0,0,0,6007,0,0,8460,571,7889,7658,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21875,5197,3273,1924,0,16098,16098,0,580,580,0,0,0,0
11878.0,64,1964.0,42-2,42000000000000,42,2,SD STATE GOVT,0,0,0,0,0,133,0,0,0,0,9087,0,9087,7504,1583,5164,0,0,0,0,2060,0,0,0,0,960,0,0,0,0,0,903,0,0,0,0,0,0,0,0,0,1279,0,1279,0,0,1104,0,0,0,0,14882,175,14707,3658,10986,63,10986,5966,3996,107,917,0,0,0,0,0,10986,5966,3996,107,917,0,0,0,0,1306,1298,8,0,0,475,0,0,0,0,0,0,2115,175,1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,87,0,0,0,0,0,0,0,0,294,0,0,2996,468,2528,2465,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3781,240,123,117,0,3541,3541,0,0,0,0,0,0,0
11879.0,64,1964.0,43-2,43000000000000,43,2,TN STATE GOVT,0,0,0,0,0,960,0,0,0,0,17145,188,16957,15993,964,9863,0,0,0,0,2878,0,0,0,0,3752,0,0,0,0,0,652,0,0,0,0,0,0,0,0,0,4843,0,4843,0,0,3288,0,0,0,0,66237,111,66126,16354,49660,112,49580,23790,17220,1383,7187,0,0,0,0,0,49580,23790,17220,1383,7187,0,80,0,80,7022,7022,0,0,0,0,0,0,0,0,0,0,9555,111,9444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,201,0,0,0,0,0,0,0,0,4247,0,0,6792,130,6662,6184,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36131,6220,3984,2236,0,29874,29874,0,37,37,0,0,0,0
11880.0,64,1964.0,44-2,44000000000000,44,2,TX STATE GOVT,0,0,0,0,0,536,0,0,0,0,28903,0,28903,27281,1622,16200,0,0,0,0,5613,0,0,0,0,2797,0,0,0,0,0,4293,0,0,0,0,0,0,0,0,0,15291,0,15291,0,0,7904,0,0,0,0,235182,0,235182,46471,188419,292,188342,159460,18705,4038,6139,0,0,0,0,0,188342,159460,18705,4038,6139,0,77,0,77,32780,32777,3,0,0,2049,0,0,0,0,0,0,11934,0,11934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679,0,679,0,0,0,0,0,0,0,0,13578,0,0,16809,7297,9512,8311,1201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101749,42106,29509,12597,0,59619,59619,0,24,24,0,0,0,0
11881.0,64,1964.0,45-2,45000000000000,45,2,UT STATE GOVT,0,0,0,0,0,226,0,0,0,0,9445,0,9445,7501,1944,4281,0,0,0,0,2815,0,0,0,0,690,0,0,0,0,0,1659,0,0,0,0,0,0,0,0,0,1510,0,1510,0,0,1994,0,0,0,0,22542,0,22542,9859,12536,147,11191,2894,6190,114,1993,0,0,0,0,0,11191,2894,6190,114,1993,0,1345,0,1345,6253,6253,0,0,0,0,0,0,0,0,0,0,3753,0,3753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,473,0,0,1711,369,1342,1162,180,0,14062,14049,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17564,3450,2418,1032,0,11400,11400,0,2714,2714,224,0,0,0
11882.0,64,1964.0,46-2,46000000000000,46,2,VT STATE GOVT,0,0,0,0,0,224,0,0,0,0,4780,0,4780,4167,613,2055,0,0,0,0,1139,0,0,0,0,1440,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,1132,0,1132,0,0,808,0,0,0,0,10758,450,10308,5207,5101,0,5078,2533,1789,83,673,0,0,0,0,0,5078,2533,1789,83,673,0,23,0,23,2952,2894,58,0,0,160,0,0,0,0,0,0,2545,450,2095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,16,0,0,0,0,0,0,0,0,1382,0,0,2875,606,2269,2064,205,0,11537,11537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8535,1990,1324,666,0,6545,6545,0,0,0,0,0,0,0
11883.0,64,1964.0,47-2,47000000000000,47,2,VA STATE GOVT,0,0,0,0,0,897,0,0,0,0,21869,53,21816,20848,968,13259,0,0,0,0,4579,0,0,0,0,2952,0,0,0,0,0,1079,0,0,0,0,0,0,0,0,0,14173,3600,10573,0,0,5429,0,0,0,0,33767,27330,6437,6264,112,61,23506,6725,11892,732,4157,23506,6725,11892,732,4157,0,0,0,0,0,0,112,0,112,4420,4420,0,0,0,0,0,0,0,0,0,0,5729,3824,1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,0,278,0,0,3683,0,0,0,0,0,6798,0,0,17629,19,17610,17213,397,0,97133,97016,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23022,9032,6267,2765,0,13990,13990,0,0,0,0,0,0,0
11884.0,64,1964.0,48-2,48000000000000,48,2,WA STATE GOVT,626,626,0,0,0,476,0,0,0,0,31022,618,30404,27932,2472,13376,0,0,0,0,7548,0,0,0,0,8325,0,0,0,0,0,1773,0,0,0,0,0,0,0,0,0,5394,0,5394,0,0,5436,0,0,0,0,116691,7520,109171,45371,63564,236,56843,25802,23322,561,7158,0,0,0,0,0,56843,25802,23322,561,7158,0,6721,0,6721,28299,27714,585,0,0,1328,0,0,0,0,0,0,23500,7520,15980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,227,0,0,124,0,0,0,0,0,17728,0,0,16994,13078,3916,3550,366,0,61727,61727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121470,21722,17226,4496,0,63964,63964,0,35784,35784,4085,0,0,0
11885.0,64,1964.0,49-2,49000000000000,49,2,WV STATE GOVT,0,0,0,0,0,261,0,0,0,0,10608,0,10608,9231,1377,5168,0,0,0,0,1720,0,0,0,0,2651,0,0,0,0,0,1069,0,0,0,0,0,0,0,0,0,2533,0,2533,0,0,3260,0,0,0,0,60646,337,60309,16464,43830,15,43830,6783,33574,422,3051,0,0,0,0,0,43830,6783,33574,422,3051,0,0,0,0,9619,9619,0,0,0,473,0,0,0,0,0,0,6724,337,6387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,227,0,0,0,0,0,0,0,0,9811,0,0,4966,674,4292,2998,1294,0,26662,26584,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39664,9318,7615,1703,0,15766,15766,0,14580,14580,1044,0,0,0
11886.0,64,1964.0,50-2,50000000000000,50,2,WI STATE GOVT,0,0,0,0,0,369,0,0,0,0,34479,248,34231,29401,4830,17551,0,0,0,0,7100,0,0,0,0,7959,0,0,0,0,0,1869,0,0,0,0,0,0,0,0,0,3557,0,3557,0,0,6289,0,0,0,0,71447,60961,10486,10341,0,145,59929,32201,21137,801,5790,59929,32201,21137,801,5790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2823,0,0,0,0,0,0,8695,1032,7663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,0,379,0,0,0,0,0,0,0,0,4711,0,0,23767,4833,18934,14599,4335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65934,17070,13666,3404,0,48239,48239,0,345,345,0,280,280,19
11887.0,64,1964.0,51-2,51000000000000,51,2,WY STATE GOVT,0,0,0,0,0,243,0,0,0,0,7056,62,6994,6615,379,3121,0,0,0,0,3035,0,0,0,0,195,0,0,0,0,0,705,0,0,0,0,0,0,0,0,0,877,0,877,0,0,669,0,0,0,0,4979,4232,747,742,0,5,3225,1737,1076,48,364,3225,1737,1076,48,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,0,0,0,0,0,0,1342,1007,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,0,0,1243,217,1026,992,34,0,8896,8896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6869,940,617,323,0,3192,3192,0,2737,2737,213,0,0,0
11888.0,63,1963.0,00-2,00000000000000,0,2,US STATE GOVTS,55471,43372,12099,0,0,38776,0,0,0,0,1125427,28469,1096958,865183,231775,500937,0,0,0,0,168679,0,0,0,0,268972,0,0,0,0,0,186839,0,0,0,0,0,0,0,0,0,302915,5600,297315,0,0,316548,0,0,0,0,4631203,1918946,2712257,731670,1969404,11183,3250183,1624049,1237957,82560,305617,1340825,614794,566923,24537,134571,1909358,1009255,671034,58023,171046,0,60046,0,60046,394007,390307,3700,0,0,51622,0,0,0,0,0,0,875345,578121,297224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20006,2507,17499,0,0,83327,867,42974,82460,42107,40353,720684,0,0,644136,197707,446429,380728,65701,0,900346,899421,925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4306343,994880,773436,221444,16996,2749723,2749723,0,360049,360049,46931,201691,201691,9287
11889.0,63,1963.0,01-2,01000000000000,1,2,AL STATE GOVT,0,0,0,0,0,353,0,0,0,0,15880,24,15856,15143,713,10925,0,0,0,0,1941,0,0,0,0,2142,0,0,0,0,0,872,0,0,0,0,0,0,0,0,0,3258,0,3258,0,0,3362,0,0,0,0,114879,0,114879,18518,96353,8,96215,76088,12584,925,6618,0,0,0,0,0,96215,76088,12584,925,6618,0,138,0,138,11590,11590,0,0,0,0,0,0,0,0,0,0,6936,0,6936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,0,468,0,0,5271,0,4849,5271,4849,422,10142,0,0,4586,493,4093,3886,207,0,39816,39743,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30834,5583,3501,2082,162,25246,25246,0,5,5,0,0,0,0
11890.0,63,1963.0,02-2,02000000000000,2,2,AK STATE GOVT,1514,0,1514,0,0,119,0,0,0,0,6544,0,6544,6229,315,949,0,0,0,0,4782,0,0,0,0,560,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,1543,0,1543,0,0,797,0,0,0,0,5583,0,5583,2532,3030,21,2975,1134,1746,95,0,0,0,0,0,0,2975,1134,1746,95,0,0,55,0,55,1084,958,126,0,0,501,0,0,0,0,0,0,968,0,968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,119,0,0,639,0,62,639,62,577,1596,0,0,3588,318,3270,3054,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6607,594,158,436,54,5990,5990,0,23,23,8,0,0,0
11891.0,63,1963.0,03-2,03000000000000,3,2,AZ STATE GOVT,0,0,0,0,0,73,0,0,0,0,9440,381,9059,8201,858,6382,0,0,0,0,2398,0,0,0,0,138,0,0,0,0,0,522,0,0,0,0,0,0,0,0,0,3940,0,3940,0,0,3080,0,0,0,0,32649,0,32649,5098,27387,164,25319,9898,13541,961,919,0,0,0,0,0,25319,9898,13541,961,919,0,2068,0,2068,93,93,0,0,0,429,0,0,0,0,0,0,4740,0,4740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,70,0,0,0,0,0,0,0,0,505,0,0,7832,711,7121,6877,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29582,3644,1966,1678,212,12404,12404,0,13534,13534,2378,0,0,0
11892.0,63,1963.0,04-2,04000000000000,4,2,AR STATE GOVT,0,0,0,0,0,427,0,0,0,0,13495,152,13343,12170,1173,7906,0,0,0,0,2564,0,0,0,0,2291,0,0,0,0,0,734,0,0,0,0,0,0,0,0,0,1844,0,1844,0,0,1860,0,0,0,0,59532,61,59471,16040,43383,48,43374,33641,4717,1328,3688,0,0,0,0,0,43374,33641,4717,1328,3688,0,9,0,9,12181,12181,0,0,0,54,0,0,0,0,0,0,3914,61,3853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,62,0,0,0,0,0,0,0,0,3252,0,0,3207,1032,2175,1928,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18623,5977,4618,1359,95,12643,12643,0,3,3,0,0,0,0
